plant_id,name,utility_name,city,state,county,zipcode,lat,lng,sector,source
61197,Pima Energy Storage System,Pima Energy Storage System,Tucson,AZ,Pima,85705,32.251647,-110.991333,IPP Non-CHP,eia_860_2024
61198,Merck - Upper Gwynedd Solar Array,Merck - Upper Gwynedd Solar Array,North Wales,PA,Montgomery,19454,40.215399,-75.28309,Commercial Non-CHP,eia_860_2024
61199,T0588 Phoenix - AZ,SoCore Energy LLC,Phoenix,AZ,Maricopa,85043,33.447225,-112.217664,IPP Non-CHP,eia_860_2024
61200,"OR Solar 2, LLC","OR Solar 2, LLC",Eagle Point,OR,Jackson,97524,42.542084,-122.781338,IPP Non-CHP,eia_860_2024
61201,"OR Solar 3, LLC","Heelstone Energy Holdings, LLC",Malin,OR,Klamath,97632,42.022336,-121.418873,IPP Non-CHP,eia_860_2024
61202,Mount Signal Solar Farm V,"Imperial Valley Solar 3, LLC",Calexico,CA,Imperial,92231,32.678805,-115.56721,IPP Non-CHP,eia_860_2024
61203,"Lahr 1, LLC",SoCore Energy LLC,Wakefield Township,MN,Stearns,56320,45.431189,-94.426041,IPP Non-CHP,eia_860_2024
61204,"AES ES Alamitos, LLC","AES ES Alamitos, LLC",Long Beach,CA,Los Angeles,90803,33.770202,-118.099665,IPP Non-CHP,eia_860_2024
61205,Bandera Electric Coop PV,SoCore Energy LLC,Leakey,TX,Real,78873,29.681032,-99.762212,IPP Non-CHP,eia_860_2024
61206,Onyx - Allen Harim,Onyx Asset Services Group,Harbeson,DE,Sussex,19951,38.717509,-75.288789,IPP Non-CHP,eia_860_2024
61207,Green Island Hydroelectric Station,Albany Engineering Corporation,Green Island,NY,Albany,12183,42.748106,-73.69022,IPP Non-CHP,eia_860_2024
61208,Gulfport Naval Base CSG PV System,"Arcadia Solar, LLC",Gulfport,MS,Harrison,39501,30.379866,-89.119233,IPP Non-CHP,eia_860_2024
61209,Sacramento Regional County Sanitation PV,Tesla Inc.,Elk Grove,CA,Sacramento,95758,38.448604,-121.46369,IPP Non-CHP,eia_860_2024
61210,Finger Lakes Solar I,"Finger Lakes Solar I, LLC",Geneva,NY,Ontario,14456,42.814025,-77.045631,IPP Non-CHP,eia_860_2024
61211,IKEA Memphis 508,IKEA Property Inc,Cordova,TN,Shelby,38016,35.189991,-89.799302,Commercial Non-CHP,eia_860_2024
61212,Flat Top Wind I,"BHE Renewables, LLC",Mullin,TX,Mills,76864,31.684511,-98.603358,IPP Non-CHP,eia_860_2024
61213,GRP Madison Renewable Energy Facility,"GRP Madison Renewable Energy Facility, LLC",Colbert,GA,Madison,30628,34.040559,-83.192902,IPP Non-CHP,eia_860_2024
61215,Green Beanworks C PV,AES Distributed Energy,Palmdale,CA,Los Angeles,93591,34.597,-117.931,IPP Non-CHP,eia_860_2024
61216,Green Beanworks D PV,AES Distributed Energy,Palmdale,CA,Los Angeles,93550,34.654976,-118.08215,IPP Non-CHP,eia_860_2024
61217,Head of U Canal Hydro Project,North Side Energy Company,Jerome,ID,Jerome,83338,42.7628,-114.3958,IPP Non-CHP,eia_860_2024
61218,"Broadridge Solar, LLC","Altus Power America Management, LLC",Lumberton,NC,Robeson,28358,34.522942,-78.957206,IPP Non-CHP,eia_860_2024
61219,"Kelly Solar, LLC","Altus Power America Management, LLC",Henderson,NC,Vance,27538,36.391194,-78.449024,IPP Non-CHP,eia_860_2024
61220,"Spencer Farm, LLC","Strata Manager, LLC",Salisbury,NC,Rowan,28144,35.712886,-80.407853,IPP Non-CHP,eia_860_2024
61221,Redbed Plains Wind Farm,Redbed Plains Wind Farm LLC,Tuttle,OK,Grady,73089,35.290759,-97.854,IPP Non-CHP,eia_860_2024
61222,Golden Hills North Wind Energy Center,"Golden Hills Interconnection Wind, LLC",Livermore,CA,Alameda,94551,37.769189,-121.630163,IPP Non-CHP,eia_860_2024
61223,Chillicothe Solar Farm,Missouri Jnt Muni.Pwr Elec. Ut. Comm.,Chillicothe,MO,Livingston,64601,39.788769,-93.536833,IPP Non-CHP,eia_860_2024
61224,"350 Clark Solar, NG, LLC",NuGen Capital Management,Budd Lake,NJ,Morris,7828,40.894197,-74.730162,IPP Non-CHP,eia_860_2024
61237,"433 Purchase Solar NG, LLC",NuGen Capital Management,Swansea,MA,Bristol,2777,41.809353,-71.192244,IPP Non-CHP,eia_860_2024
61238,New York Presbyterian Hospital- 68th Street,NY - PRESBYTERIAN HOSPITAL- 68TH ST,New York,NY,New York,10021,40.764396,-73.95393,Commercial CHP,eia_860_2024
61241,Tres City Power LLC,Tres Power Victoria LLC,Victoria,TX,Victoria,77901,28.7853,-97.0093,IPP Non-CHP,eia_860_2024
61242,"Tres Port Power, LLC",Tres Power Victoria LLC,Victoria,TX,Victoria,77905,28.69637,-96.9453,IPP Non-CHP,eia_860_2024
61243,Old Wardour Solar,NuGen Capital Management,East Brookfield,MA,Worcester,1515,42.237578,-72.037453,IPP Non-CHP,eia_860_2024
61244,Shuman Solar,NuGen Capital Management,Stoughton,MA,Norfolk,2072,42.114918,-71.066039,IPP Non-CHP,eia_860_2024
61245,Vuelta Solar,NuGen Capital Management,East Brookfield,MA,Worcester,1515,42.237578,-72.037453,IPP Non-CHP,eia_860_2024
61246,ACE-Stanton PV,"ACE-Stanton, LLC",Orlando,FL,Orange,32831,28.47735,-81.18036,IPP Non-CHP,eia_860_2024
61247,ACE-Stanton A PV,"ACE-Stanton A, LLC",Orlando,FL,Orange,32831,28.48455,-81.17411,IPP Non-CHP,eia_860_2024
61248,Glopak Solar PV Power Plant,Glopak Corporation,South Plainfield,NJ,Middlesex,7080,40.575378,-74.39281,Industrial Non-CHP,eia_860_2024
61249,Westmont 300A,"Altus Power America Management, LLC",San Pedro,CA,Los Angeles,90731,33.766067,-118.288925,IPP Non-CHP,eia_860_2024
61250,USPS PV,"Altus Power America Management, LLC",Los Angeles,CA,Los Angeles,90052,33.977922,-118.2587,Electric Utility,eia_860_2024
61255,"Haywood Farm Solar, LLC","CD Global Solar Holdings, LLC",Troy,NC,Montgomery,27371,35.343,-79.915,IPP Non-CHP,eia_860_2024
61256,"Hood Farm Solar, LLC","CD Global Solar Holdings, LLC",Trenton,NC,Jones,28585,35.205,-77.497,IPP Non-CHP,eia_860_2024
61257,"ZV Solar 2, LLC","CD Global Solar Holdings, LLC",Red Springs,NC,Robeson,28377,34.816,-79.2,IPP Non-CHP,eia_860_2024
61258,"Innovative Solar 35, LLC","CD Global Solar Holdings, LLC",Albertson,NC,Duplin,28508,35.046,-77.825,IPP Non-CHP,eia_860_2024
61259,"Innovative Solar 59, LLC","CD Global Solar Holdings, LLC",Nashville,NC,Nash,28756,36.094719,-77.97928,IPP Non-CHP,eia_860_2024
61260,"Innovative Solar 60, LLC","CD Global Solar Holdings, LLC",Castalia,NC,Nash,27856,36.091,-77.992,IPP Non-CHP,eia_860_2024
61261,Rock Falls Wind Farm LLC,Public Service Co of Oklahoma,Braman,OK,Kay,74632,36.927165,-97.4271,Electric Utility,eia_860_2024
61262,Stuttgart Solar,"Stuttgart Solar, LLC",Stuttgart,AR,Arkansas,72160,34.439722,-91.44,IPP Non-CHP,eia_860_2024
61263,Wolf Run Energy,Wolf Run Energy LLC,Wilmot Township,PA,Bradford,18833,41.610981,-76.299361,IPP Non-CHP,eia_860_2024
61264,Antelope Expansion 2,AES Distributed Energy,Lancaster,CA,Los Angeles,93536,34.744977,-118.309153,IPP Non-CHP,eia_860_2024
61265,Antelope DSR 3,AES Distributed Energy,Lancaster,CA,Los Angeles,93536,34.736859,-118.304071,IPP Non-CHP,eia_860_2024
61266,Orme Park Water Treatment Plant,Johnson County Rural E M C,Greenwood,IN,Johnson,46142,39.61952,-86.20709,Electric Utility,eia_860_2024
61267,Hurricane Creek Lift Station,Johnson County Rural E M C,Greenwood,IN,Johnson,46143,39.5879,-86.1858,Electric Utility,eia_860_2024
61268,Kayenta Solar Project,"NGI-Kayenta Solar Lessor I, LLC",Kayenta,AZ,Navajo,86504,36.771944,-110.263889,IPP Non-CHP,eia_860_2024
61269,Thunder Ranch Wind Project,"Thunder Ranch Wind Project, LLC",Marland,OK,Noble,74644,36.522,-97.145,IPP Non-CHP,eia_860_2024
61270,Red Dirt Wind Project,"Red Dirt Wind Project, LLC",Hennessy,OK,Kingfisher,73742,36.051,-97.784,IPP Non-CHP,eia_860_2024
61271,Biltmore Solar Fields,The Biltmore Company,Asheville,NC,Buncombe,28803,35.561156,-82.58844,IPP Non-CHP,eia_860_2024
61272,Gray Hawk Solar,"Gray Hawk Solar, LLC",Kingman,AZ,Mohave,86402,35.3635,-113.8978,IPP Non-CHP,eia_860_2024
61274,Wilson Solar Farm 1,"GCL New Energy, Inc.",Wilson,NC,Wilson,27893,35.7,-77.9,IPP Non-CHP,eia_860_2024
61275,Wilson Solar Farm 2,"GCL New Energy, Inc.",Lucama,NC,Wilson,27851,35.683,-78.016,IPP Non-CHP,eia_860_2024
61276,Wilson Solar Farm 3,"GCL New Energy, Inc.",Wilson,NC,Wilson,27851,35.78,-78,IPP Non-CHP,eia_860_2024
61277,Wilson Solar Farm 4,"GCL New Energy, Inc.",Wilson,NC,Wilson,27893,35.7,-78,IPP Non-CHP,eia_860_2024
61278,Wilson Solar Farm 5,"GCL New Energy, Inc.",Wilson,NC,Wilson,27893,35.68,-77.87,IPP Non-CHP,eia_860_2024
61279,Wilson Solar Farm 6,"GCL New Energy, Inc.",Wilson,NC,Wilson,27893,35.68,-77.87,IPP Non-CHP,eia_860_2024
61280,Wilson Solar Farm 7,"GCL New Energy, Inc.",Wilson,NC,Wilson,27893,35.75,-78,IPP Non-CHP,eia_860_2024
61281,Bear Creek Solar Center,"GCL New Energy, Inc.",Bend,OR,Deschutes,97701,44.060814,-121.237203,IPP Non-CHP,eia_860_2024
61282,APG Combined Heat and Power Plant,"US Dept of Army, Garrison, APG",Edgewood,MD,Harford,21010,39.3975,-76.2991,Commercial CHP,eia_860_2024
61283,"Bladenboro Solar, LLC",Cypress Creek Renewables,Bladenboro,NC,Bladen,28320,34.547761,-78.817652,IPP Non-CHP,eia_860_2024
61284,"Lux Solar, LLC",Cypress Creek Renewables,Kings Mountain,NC,Cleveland,28086,35.241145,-81.429433,IPP Non-CHP,eia_860_2024
61287,"Sun Farm V, LLC",Greenbacker Renewable Energy Corporation,Hertford,NC,Perquimans,27944,36.160629,-76.489357,IPP Non-CHP,eia_860_2024
61288,"Roxboro Solar Farm, LLC",Cypress Creek Renewables,Oxford,NC,Granville,27565,36.326821,-78.622242,IPP Non-CHP,eia_860_2024
61289,"River Bend Solar, LLC (MT)","Adapture Renewables, Inc.",Reed Point,MT,Stillwater,59034,45.703779,-109.565219,IPP Non-CHP,eia_860_2024
61290,"South Mills Solar, LLC","Adapture Renewables, Inc.",Hardin,MT,Big Horn,59034,45.730113,-107.632624,IPP Non-CHP,eia_860_2024
61291,"Green Meadow Solar, LLC","Adapture Renewables, Inc.",Helena,MT,Lewis and Clark,59602,46.694488,-112.063623,IPP Non-CHP,eia_860_2024
61292,Jackson Solar Farm,"GCL New Energy, Inc.",Wilson,NC,Wilson,27893,35.75,-77.83,IPP Non-CHP,eia_860_2024
61294,Farley Road Community Solar,"Farley Road Solar, LLC",Dudley,MA,Worcester,1571,42.1,-72,IPP Non-CHP,eia_860_2024
61295,Belchertown Renewables Community Solar,"Belchertown Renewables, LLC",Belchertown,MA,Hampshire,1007,42.3,-72.3,IPP Non-CHP,eia_860_2024
61296,Theodore Drive Community Solar,"Theodore Drive Solar, LLC",Westminster,MA,Worcester,1473,42.5,-71.8,IPP Non-CHP,eia_860_2024
61297,Upton Community Solar,"Upton Solar, LLC",Upton,MA,Worcester,1568,42.1,-71.7,IPP Non-CHP,eia_860_2024
61298,Pleasantdale Road Community Solar,"Pleasantdale Road Solar, LLC",Rutland,MA,Worcester,1543,42.322246,-71.987015,IPP Non-CHP,eia_860_2024
61299,Hatfield Renewables Community Solar,"Hatfield Renewables, LLC",Hatfield,MA,Hampshire,1038,42.3,-72.7,IPP Non-CHP,eia_860_2024
61303,Bluff Point Wind Facility,"Bluff Point Wind, LLC",Portland,IN,Jay,47371,40.319,-84.9769,IPP Non-CHP,eia_860_2024
61307,Peterson Road Solar,"Peterson Road Solar, LLC",Palmer,MA,Hampden,1069,42.1,-72.3,IPP Non-CHP,eia_860_2024
61308,Sampson Road Community Solar,"Sampson Road Solar, LLC",Charlton,MA,Worcester,1507,42.1,-72,IPP Non-CHP,eia_860_2024
61309,IKEA Grand Prairie Rooftop PV System,IKEA Property Inc,Grand Prairie,TX,Dallas,75052,32.82,-97.05,IPP Non-CHP,eia_860_2024
61310,Crittenden Solar Facility,Duke Energy Kentucky Inc,Dry Ridge,KY,Grant,41035,38.751822,-84.613255,Electric Utility,eia_860_2024
61311,Walton 1 Solar Facility,Duke Energy Kentucky Inc,Walton,KY,Kenton,41094,38.85018,-84.592263,Electric Utility,eia_860_2024
61312,Walton 2 Solar Facility,Duke Energy Kentucky Inc,Walton,KY,Kenton,41094,38.85018,-84.592263,Electric Utility,eia_860_2024
61313,BPU Solar Farm,MC Power Companies Inc,Kansas City,KS,Wyandotte,66104,39.166436,-94.696892,IPP Non-CHP,eia_860_2024
61314,SR Kersey,"SR Kersey, LLC",Kersey,CO,Weld,80644,40.386197,-104.55095,IPP Non-CHP,eia_860_2024
61315,Golden Hills Solar,"Golden Hills Solar, LLC",Rutland,MA,Worcester,1543,42.4,-72,IPP Non-CHP,eia_860_2024
61316,Higginsville Solar Farm,Missouri Jnt Muni.Pwr Elec. Ut. Comm.,Higginsville,MO,Lafayette,64037,39.002139,-93.726825,IPP Non-CHP,eia_860_2024
61318,Mt. Jackson Solar,"Energix Mt. Jackson, LLC.",Mt. Jackson,VA,Shenandoah,23229,38.739621,-78.660158,IPP Non-CHP,eia_860_2024
61319,Port of LA Solar FiT Project,Los Angeles Department of Water & Power,San Pedro,CA,Los Angeles,90731,33.727977,-118.280032,IPP Non-CHP,eia_860_2024
61321,Biggs Ford Solar Center,"Biggs Ford Solar Center, LLC",Walkersville,MD,Frederick,21793,39.4829,-77.3757,IPP Non-CHP,eia_860_2024
61322,Long Ridge Energy Generation,Long Ridge Energy Generation LLC,Hannibal,OH,Monroe,43931,39.70257,-80.84552,IPP Non-CHP,eia_860_2024
61323,Saluda Solar II,"Saluda Solar II, LLC",Saluda,SC,Saluda,29138,34.011,-81.739,IPP Non-CHP,eia_860_2024
61324,Odyssey Solar,"Odyssey Solar, LLC",Pelion,SC,Lexington,29123,33.79,-81.266,IPP Non-CHP,eia_860_2024
61325,Hampton Solar I,"Hampton Solar I, LLC",Hampton,SC,Hampton,29924,32.879,-81.133,IPP Non-CHP,eia_860_2024
61326,Cameron Solar II,"Cameron Solar II, LLC",Cameron,SC,Calhoun,29030,33.567,-80.699,IPP Non-CHP,eia_860_2024
61327,Barnwell Solar,"Barnwell Solar, LLC",Barnwell,SC,Barnwell,29812,33.237,-81.351,IPP Non-CHP,eia_860_2024
61328,Crater Community Solar,Crater Community Solar,Granite Falls,MN,Chippewa,56241,44.798733,-95.508331,IPP Non-CHP,eia_860_2024
61329,Delphinus Community Solar,Delphinus Community Solar,Sauk Rapids,MN,Benton,56379,45.618565,-94.088758,IPP Non-CHP,eia_860_2024
61330,Hog Creek Wind Project,Hog Creek Wind Project LLC,Ada,OH,Hardin,45810,40.793073,-83.728714,IPP Non-CHP,eia_860_2024
61331,NISA Electric Generation Project,NYC Energy LLC,Brooklyn,NY,Kings,11205,40.7065,-73.9702,IPP Non-CHP,eia_860_2024
61332,SR Innovation - NIKE PV,"SR Innovation, LLC",Memphis,TN,Shelby,38127,35.300066,-89.962991,IPP Non-CHP,eia_860_2024
61333,Oak Hill Solar Array,Southern Indiana Gas & Elec Co,Evansville,IN,Vanderburgh,47711,37.99,-87.53,Electric Utility,eia_860_2024
61334,Volkman Road Solar Array Hybrid,Southern Indiana Gas & Elec Co,Evansville,IN,Vanderburgh,47725,38.1492,-87.548212,Electric Utility,eia_860_2024
61335,"Great Divide Solar, LLC","Adapture Renewables, Inc.",Canyon Creek,MT,Lewis and Clark,59602,46.805739,-112.249048,IPP Non-CHP,eia_860_2024
61336,"Black Eagle Solar, LLC","Adapture Renewables, Inc.",Black Eagle,MT,Cascade,59404,47.547466,-111.253974,IPP Non-CHP,eia_860_2024
61337,"Magpie Solar, LLC","Adapture Renewables, Inc.",Lavina,MT,Golden Valley,59046,46.291439,-108.937935,IPP Non-CHP,eia_860_2024
61338,Mill Creek Solar (OR),"SP Solar 5, LLC",Sheridan,OR,Yamhill,97378,45.16964,-123.13633,IPP Non-CHP,eia_860_2024
61339,Green Beanworks B PV,AES Distributed Energy,Lancaster,CA,Los Angeles,93535,34.688042,-117.989541,IPP Non-CHP,eia_860_2024
61340,Next Generation Solar Farm,Cypress Creek Renewables,New Haven,VT,Addison,5472,44.084824,-73.226647,IPP Non-CHP,eia_860_2024
61341,Grafton PV,MN8 Energy LLC,Grafton,MA,Worcester,1519,42.225504,-71.662614,IPP Non-CHP,eia_860_2024
61342,Barrett PV,MN8 Energy LLC,Oxford,MA,Worcester,1537,42.162207,-71.864455,IPP Non-CHP,eia_860_2024
61343,Karankawa Wind LLC,Avangrid Power LLC,Mathis,TX,San Patricio,78368,28.170179,-97.817507,IPP Non-CHP,eia_860_2024
61344,Otter Creek Wind Farm LLC,Avangrid Power LLC,Ransom,IL,LaSalle,60470,41.055385,-88.993862,IPP Non-CHP,eia_860_2024
61345,WyEast Solar,Avangrid Power LLC,Wasco,OR,Sherman,97065,45.5846,-120.59994,IPP Non-CHP,eia_860_2024
61346,RE Maplewood,Onward Energy,McCamey,TX,Pecos,79752,30.976638,-102.257753,IPP Non-CHP,eia_860_2024
61347,Long Henry Solar,Cypress Creek Renewables,Seven Springs,NC,Wayne,28578,35.195302,-77.895125,IPP Non-CHP,eia_860_2024
61348,Westmont 400A,"Altus Power America Management, LLC",Los Angeles,CA,Los Angeles,90731,33.764227,-118.288925,IPP Non-CHP,eia_860_2024
61349,Westmont 400B,"Altus Power America Management, LLC",Los Angeles,CA,Los Angeles,90731,33.764227,-118.284733,IPP Non-CHP,eia_860_2024
61350,MDFA Devens-Saratoga,Terraform Arcadia,Devens,MA,Worcester,1434,42.544134,-71.598813,IPP Non-CHP,eia_860_2024
61351,Bear Creek Solar (NC),Cypress Creek Renewables,Bear Creek,NC,Chatham,27207,35.540344,-79.449053,IPP Non-CHP,eia_860_2024
61352,Bondi Solar,Cypress Creek Renewables,Kinston,NC,Jones,28501,35.134054,-77.53849,IPP Non-CHP,eia_860_2024
61353,Mount Signal Solar Farm II,MN8 Energy LLC,Calexico,CA,Imperial,92231,32.6685,-115.6292,IPP Non-CHP,eia_860_2024
61354,Princeton Solar Project,NJR Clean Energy Ventures Corporation,Princeton,NJ,Mercer,8540,40.379736,-74.625694,IPP Non-CHP,eia_860_2024
61355,Arlington Outlet Hydroelectric Generator,Tarrant Regional Water District,Fort Worth,TX,Tarrant,76140,32.639069,-97.242906,Commercial Non-CHP,eia_860_2024
61356,Valfilm Wind Project,OEE XXV LLC,Findlay,OH,Hancock,45840,41.084329,-83.644131,Industrial Non-CHP,eia_860_2024
61357,Red Pine Wind Project,"EDF Renewable Asset Holdings, Inc.",Ivanhoe,MN,Lincoln,56142,44.478,-96.1538,IPP Non-CHP,eia_860_2024
61358,IGS Solar I - BWI5,CleanCapital Holdings,Baltimore,MD,Baltimore,21224,39.27,-76.548,IPP Non-CHP,eia_860_2024
61359,IGS Solar I - EWR5,CleanCapital Holdings,Avenel,NJ,Middlesex,7001,40.582,-74.255,IPP Non-CHP,eia_860_2024
61360,IGS Solar I - EWR6,CleanCapital Holdings,Avenel,NJ,Middlesex,7001,40.583,-74.257,IPP Non-CHP,eia_860_2024
61362,NRG Elbow Creek Energy Storage Project,NRG Texas Power LLC,Big Spring,TX,Howard,79720,32.167575,-101.479217,IPP Non-CHP,eia_860_2024
61363,Equuleus Community Solar Gardens,MN8 Energy LLC,Rosemount,MN,Dakota,55068,44.726098,-93.022687,IPP Non-CHP,eia_860_2024
61364,Hu Honua Bioenergy Facility,"Hu Honua Bioenergy, LLC",Pepeekeo,HI,Hawaii,96783,19.843504,-155.087069,IPP Non-CHP,eia_860_2024
61365,Fallbrook Energy Storage,San Diego Gas & Electric Co,Fallbrook,CA,San Diego,92028,33.384244,-117.235322,Electric Utility,eia_860_2024
61366,Top Gun Energy Storage,San Diego Gas & Electric Co,San Diego,CA,San Diego,92121,32.876198,-117.167791,Electric Utility,eia_860_2024
61367,Smith & Wesson at Springfield MA PV,"Luminace Solar Massachusetts, LLC",Springfield,MA,Hampden,1104,42.13794,-72.5509,IPP Non-CHP,eia_860_2024
61368,Midway Solar - TX,Midway Solar,Fort Stockton,TX,Pecos,79735,30.995503,-102.223537,IPP Non-CHP,eia_860_2024
61369,Sweetwater Solar,Onward Energy,Green River   ,WY,Sweetwater,82935,41.629056,-109.683472,IPP Non-CHP,eia_860_2024
61370,Walnut Springs Solar,Cypress Creek Renewables,Walnut Springs,TX,Bosque,76690,32.07868,-97.768464,IPP Non-CHP,eia_860_2024
61371,Centaurus Solar - MA,LSE Centaurus LLC,Ashland,MA,Middlesex,1721,42.253,-71.426,IPP Non-CHP,eia_860_2024
61373,Kearsarge Bellingham PV,Kearsarge Bellingham LLC,Bellingham,MA,Norfolk,2019,42.071176,-71.458562,IPP Non-CHP,eia_860_2024
61374,Hecate Energy Clarke County LLC,Dominion Renewable Energy,White Post,VA,Clarke,22663,39.06485,-78.138207,IPP Non-CHP,eia_860_2024
61375,Hecate Energy Cherrydale LLC,Dominion Renewable Energy,Cape Charles,VA,Northampton,23310,37.37,-75.917171,IPP Non-CHP,eia_860_2024
61376,Cedar Creek PV,AES Distributed Energy,Seaford,NY,Nassau,11783,40.64889,-73.506672,IPP Non-CHP,eia_860_2024
61377,Amazon - Patterson PV,AES Distributed Energy,Patterson,CA,Stanislaus,95363,37.468888,-121.166326,IPP Non-CHP,eia_860_2024
61378,Northern Westchester Hospital,Northern Westchester Hospital,Mount Kisco,NY,Westchester,10549,41.196839,-73.725695,Commercial Non-CHP,eia_860_2024
61379,DodgeSun CSG,National Grid Renewables,Kasson,MN,Dodge,55944,44.040418,-92.69,IPP Non-CHP,eia_860_2024
61380,Johnson Solar CSG,National Grid Renewables,Edgerton,MN,Pipestone,56178,43.912138,-96.187032,IPP Non-CHP,eia_860_2024
61381,Koppelman Sun CSG,National Grid Renewables,Eagle Lake,MN,Blue Earth,56024,44.182609,-93.876267,IPP Non-CHP,eia_860_2024
61382,Lindstrom Solar CSG,National Grid Renewables,Lindstrom,MN,Chisago,55045,45.319892,-92.796599,IPP Non-CHP,eia_860_2024
61383,Rengstorf Solar CSG,National Grid Renewables,Coutland,MN,Nicollet,56021,44.259504,-94.28907,IPP Non-CHP,eia_860_2024
61384,St. Cloud Solar CSG,National Grid Renewables,St. Cloud,MN,Stearns,56301,45.477397,-94.121314,IPP Non-CHP,eia_860_2024
61385,Georgia LFG Oak Grove Plant,"Cube District Energy, LLC",Winder,GA,Barrow,30680,33.964988,-83.76564,IPP Non-CHP,eia_860_2024
61386,Georgia LFG Pine Ridge Plant,"Cube District Energy, LLC",Griffin,GA,Spalding,30223,33.244192,-84.122025,IPP Non-CHP,eia_860_2024
61387,Georgia LFG Richland Creek Plant,"Cube District Energy, LLC",Buford,GA,Gwinnett,30288,34.127146,-84.033376,IPP Non-CHP,eia_860_2024
61388,AEP Jacksonville Solar Project,"AEP Onsite Partners, LLC",Duval,FL,Duval,32218,30.523647,-81.686443,IPP Non-CHP,eia_860_2024
61389,Letchworth Solar Project,"AEP Onsite Partners, LLC",Gainesville,NY,Wyoming,14406,42.618969,-78.17952,IPP Non-CHP,eia_860_2024
61390,"Pomerado Energy Storage, LLC","Enel Green Power NA, Inc.",Poway,CA,San Diego,92064,32.94,-117.04,IPP Non-CHP,eia_860_2024
61391,A.J. Mihm Generating Station,Upper Michigan Energy Resources Company,Pelkie,MI,Baraga,49958,46.792669,-88.614009,Electric Utility,eia_860_2024
61392,F.D. Kuester Generating Station,Upper Michigan Energy Resources Company,Negaunee,MI,Marquette,49866,46.512697,-87.510741,Electric Utility,eia_860_2024
61397,Georgia Power at Jakin GA PV,"Luminace Solar Georgia 2, LLC",Jakin,GA,Early,39861,31.138,-85.031,IPP Non-CHP,eia_860_2024
61398,Canis Major Solar Farm,LSE Canis Major LLC,Suffield,CT,Hartford,6078,42.009,-72.65,IPP Non-CHP,eia_860_2024
